Date,'PI','PI less transfers','Real Consumption','M&T sales','Retail sales','IP: total','IP: products','IP: final prod','IP: cons gds','IP: cons dble','IP: cons nondble','IP: bus eqpt','IP: matls','IP: dble matls','IP: nondble matls','IP: mfg','IP: res util','IP: fuels','NAPM prodn ','Cap util','Help wanted indx','Help wanted/unemp','Emp CPS total','Emp CPS nonag','U: all','U: mean duration','U < 5 wks','U 5-14 wks','U 15+ wks ','U 15-26 wks','U 27+ wks','UI claims','Emp: total','Emp: gds prod','Emp: mining','Emp: const','Emp: mfg','Emp: dble gds','Emp: nondbles','Emp: services','Emp: TTU','Emp: wholesale','Emp: retail','Emp: FIRE','Emp: Govt','Agg wkly hours','Avg hrs ','Overtime: mfg','Avg hrs: mfg','NAPM empl','Housing Starts: nonfarm','Housing Starts: NE','Housing Starts: MW','Housing Starts: South','Housing Starts: West','BP: total','BP: NE','BP: MW','BP: South','BP: West','PMI','NAPM new ordrs','NAPM vendor del','NAPM Invent','Orders: cons gds','Orders: dble gds','Orders: cap gds','Unf orders: dble','M&T invent','M&T invent/sales','M1','M2','Currency','M2 (real)','MB','Reserves tot','Reserves nonbor','C&I loan plus','DC&I loans','Cons credit','Inst cred/PI','S&P 500','S&P: indust','S&P div yield','S&P PE ratio','Fed Funds','Comm paper','3 mo T-bill','6 mo T-bill','1 yr T-bond','5 yr T-bond','10 yr T-bond','Aaa bond','Baa bond','CP-FF spread','3 mo-FF spread','6 mo-FF spread','1 yr-FF spread','5 yr-FF spread','10 yr-FF spread','Aaa-FF spread','Baa-FF spread','Ex rate: avg','Ex rate: Switz','Ex rate: Japan','Ex rate: UK','EX rate: Canada','PPI: fin gds','PPI: cons gds','PPI: int mat’ls','PPI: crude mat’ls','Spot market price','PPI: nonferrous','NAPM com price','CPI-U: all','CPI-U: apparel','CPI-U: transp','CPI-U: medical','CPI-U: comm.','CPI-U: dbles','CPI-U: services','CPI-U: ex food','CPI-U: ex shelter','CPI-U: ex med','PCE defl','PCE defl: dlbes','PCE defl: nondble','PCE defl: service','AHE: goods','AHE: const','AHE: mfg','Consumer expect'
1990/9/1,-0.000298036,-0.000806694,0.002155726,0.008169137,0.002970779,0.010239304,0.011423407,0.012762512,0.018183613,0.019133673,0.017924811,0.007969895,0.008721246,0.002228245,0.010090499,0.007528359,0.0419363,0.022473315,46.9,0.4766,-2,-0.0482,-0.005680362,-0.006138873,0.2,-0.6,0.062974799,0.022242753,0.020637789,-0.015606066,0.064283126,-0.055007267,-0.001559576,-0.003134314,-0.006987318,-0.008711941,-0.001463572,-0.002144459,-0.000439722,-0.000654152,-0.001526101,-0.001021382,-0.002039875,-0.002737644,0.000703026,-0.2,0,0,0,37.4,-0.005007522,0.197825743,-0.117270872,-0.093574714,0.134015771,0.07869817,-0.009302393,0.046956983,0.071553692,0.152939293,44.5,48.9,46,37.3,0.019579623,0.025353664,-0.025261086,-0.005477042,-0.004670547,-0.018,0.001505511,-1.03E-05,0.003123782,-0.001098837,0.00334198,0.011642803,0.009870094,0.001546991,-3.3,0.000451747,-0.06,-0.004451539,-0.000273711,0.0169,0.001103658,-0.13,-0.15,-0.19,-0.1,-0.11,0,0.03,-0.0023,-0.0787,0.014,-0.32,-0.17,0.35,1.92,2.29,3.0759,4.0836,0.00607844,0.01208036,0.008063095,-0.014913188,-0.003125817,0.002470154,0.001662511,0.003492687,0.009951278,-0.019705223,-0.012830796,38.2,0.001471084,-1.54E-05,0.007329343,-0.00118073,-0.000806574,0.001724118,0.0020635,0.002215917,0.002253053,0.000745373,0.002436924,-0.001499328,0.000636842,0.003882187,-0.003422459,-0.011723805,-0.000915224,-3.2
1990/10/1,0.005262153,0.005650313,-0.000286388,-0.004489286,-0.001399489,0.009838355,0.012242094,0.013068052,0.014384629,0.025933089,0.010545587,0.013996259,0.006735871,0.017718408,0.000382282,0.011105031,0.037473432,0.00768462,53.7,0.7651,3,0.038,0.001693048,0.00152295,0,0.8,-0.05477323,-0.000698568,0.117585661,0.164503713,0.060399219,-0.033114086,0.000278674,-0.002080245,-0.005535207,-0.003757049,-0.001524391,-0.003519065,0.001464987,0.001576247,-0.00053918,-0.000462856,-2.33E-05,-0.001371638,0.003399987,0.3,0.3,0.3,0.3,43,0.039375165,0.150480951,0.125434182,0.103451337,-0.17758702,-0.02762324,0.018519048,0,-0.033813364,-0.059943036,50.3,58.4,47.1,37.1,-0.021470624,-0.032749071,-0.006514681,-0.009864835,-0.000867727,0.005,0.002526199,-0.000516789,0.001155547,0.000718166,0.000245616,-0.00595712,-0.005212512,0.003008754,-1.4,-0.001781629,-0.16,0.000794144,0.001826579,0.0001,0.007874101,0.12,0.19,0.11,0.14,0.23,0.24,0.21,0.1511,0.0984,0.084,-0.33,-0.15,0.46,2.04,2.38,3.107,4.062,0.021814759,0.048417611,0.011008493,-0.043937703,-0.005231506,-0.004116244,-0.004157315,-0.000878346,-0.023953652,0.002784852,-0.002807061,39.6,-0.00074862,-0.004695455,-0.004075961,0.001675739,-0.000798969,-0.001733082,-1.18E-05,-0.001486391,-0.002268386,-0.000757228,-0.00233402,-0.003770654,-0.002560498,-0.001889145,0.001701401,0.003658449,0.001791231,4.4
1990/11/1,-0.003207511,-0.003352092,0.004319986,0.012967803,0.004149021,-0.000313502,-0.005981456,-0.005514927,-0.005889332,0.014857253,-0.013005658,-0.001805167,0.006997672,0.009326604,0.012104381,0.002210087,-0.03799998,-0.006113914,57.2,0.0761,-3,-0.0258,-0.000603724,-0.000787443,-0.1,0.1,-0.001751825,-0.020830409,-0.058948175,-0.106609735,-0.00090212,-0.021506205,-0.000947809,-0.002750789,-0.0081338,-0.006293287,-0.001585484,-0.001666095,-0.001464987,0.000163321,0.000134822,-0.000617475,-0.000590259,-0.001679005,0.001991443,0,0,0.2,0.1,41.3,0.025727956,-0.249215792,-0.024692613,0.075686228,0.118232777,0.009292788,0.018182319,0.031605339,0.033813364,-0.051496526,50.6,55.6,49.6,39.1,0.045286351,0.129971564,0.289747031,0.014860978,-0.000857342,-0.019,-0.003560885,-0.001524353,0.001526764,-0.000759482,0.001668689,-0.000724106,-0.00615159,-0.002406721,-2.9,-0.000555627,-0.02,0.005098889,0.005541418,-0.005,0.014947099,-0.08,-0.06,0.01,-0.05,-0.05,-0.03,-0.01,-0.0084,-0.0675,0.104,-0.24,-0.12,0.49,2.09,2.45,3.1786,4.0745,-0.000388878,0.011956735,-0.01383407,0.000969403,0.004709585,-0.000828137,-0.001677084,-0.000882978,0.019006012,0.000919741,0.015382988,38.4,-0.001476002,0.007016961,-0.002432762,-0.001173039,-0.003160183,0.001715246,0.000671082,0.000730136,-0.000753848,-0.000752147,-4.80E-05,0.009626772,-0.004956922,9.81E-05,-0.000855044,0.00146789,-0.001810692,-1.5
1990/12/1,0.000951447,0.000291188,-0.001785983,-0.004222546,-0.007788099,0.001303717,0.001950167,-6.96E-05,0.000229764,-0.014815058,0.005441634,-0.000130968,0.000475811,0.004363073,0.000715583,0.002491517,-0.005278137,0.000391283,59.8,0.1037,-1,-0.0181,-0.000714735,-0.000682952,0.1,0.1,0.006988963,-0.018362352,0.029705154,0.009331327,0.052736296,0.02710193,0.000535344,-0.000622195,-0.008200502,-0.004006331,0.00058751,-0.00157063,0.003804511,0.000361543,-4.49E-05,-0.00063717,-0.000132079,-0.000917011,-0.001668237,0,0.1,-0.1,0.1,44,-0.01325777,0.124052649,-0.00836825,-0.023042494,-0.05927661,-0.030257916,0.026668247,-0.036203049,-0.041781534,-0.033060862,52.9,60.1,48.3,39,-0.008616523,-0.056249965,-0.193785616,0.001336514,-0.000813484,0.005,0.000198443,-0.001519047,0.001117011,-0.002926294,0.000595287,0.003099097,0.005805022,-0.003571149,-5.1,-0.001388051,-0.09,0.023847394,0.021560801,-0.0644,0.034782036,-0.16,-0.33,-0.25,-0.31,-0.53,-0.48,-0.37,-0.2472,-0.249,-0.066,-0.33,-0.27,0.12,1.77,2.24,3.0914,3.9855,-0.012229277,-0.01825225,-0.007354848,0.01966844,-0.003573767,0.004124393,0.006677108,0.00439638,-0.005036772,0.018425308,0.008251528,41.8,0.001463045,0.003045403,0.006471857,0.002207867,0.00236811,-0.004298122,-0.001377318,0.000723695,0.001492524,0.000743756,0.000651125,-0.008091142,0.006767085,-0.000208802,-0.000850699,-0.000733945,-0.000901281,0.9
1991/1/1,0.002923003,0.002514391,0.000490209,0.004267174,0.003277955,0.008761939,0.011156962,0.013371376,0.014789788,0.039250588,0.006362238,0.014282745,0.005667884,0.013292254,0.004075297,0.010576972,0.014814268,-0.003529768,61.2,0.7464,2,0.0184,0.003772115,0.003829011,0,0.1,0.009243278,-0.006562182,0.014928661,0.010777625,0.019500406,-0.012870191,0.000624206,-0.001201041,-0.010115029,-0.001056971,-0.000881394,-0.001769912,0.000438052,0.000687738,-0.001169117,-9.66E-05,-0.001173942,-0.001683373,-0.001293452,0,0,0.1,0,47.3,-0.032948717,-0.143100844,0.02079077,-0.00936775,-0.07528306,0.031285137,-0.044850566,-0.018605188,0.08678913,0.02079077,54.9,60.7,48.8,45.9,0.011177434,-0.02673106,-0.029181137,-0.0068731,0.004715678,0,-0.002446342,0.000297748,-0.002334186,-0.003643957,-0.002071395,-0.005628848,0.000739263,0.011275551,1.9,0.000174028,-0.13,-0.005677829,-0.008989298,0.0291,0.006142153,-0.21,-0.15,-0.11,-0.14,-0.21,-0.29,-0.25,-0.1434,-0.131,-0.006,-0.23,-0.2,0.12,1.69,2.2,3.158,4.0645,-0.019180712,-0.026531352,-0.01859009,0.024864941,-0.007186079,-2.72E-06,-0.000838553,-3.09E-06,-0.004065965,-0.005362357,-0.001653574,45.5,-8.57E-06,-0.008511282,-0.004855029,-0.001727515,-2.49E-06,0.001717475,0.002027174,-1.34E-05,-8.92E-06,0.000738766,0.001012259,0.004245277,-0.001566454,0.001477345,0.002538427,0.001466276,0.00267179,1.1
1991/2/1,0.001332544,-0.002103446,-0.003744414,0.001010534,-0.007299603,-0.002242939,-0.005182543,-0.005254049,-0.003658514,-0.005579215,-0.002983358,-0.010361146,0.001561616,-0.003011228,0.006777226,-0.002130061,-0.023192451,-0.0204827,60.7,-0.2596,-3,-0.0435,-0.001085998,-0.000855447,0.1,0.4,-0.001438642,0.016325412,0.054931043,0.07164377,0.03627768,0.008909789,-0.000423526,-0.002227966,-0.009440602,-0.006365394,-0.000764504,-0.00197025,0.001021376,0.000722198,-0.001395736,-0.001217662,-0.001697265,-0.000459594,0.002692806,0.3,0,-0.1,0,44.7,0.061146074,0.159630146,-0.046324072,0.083475722,0.079092589,0.017303231,0.112673163,0.072429838,-0.063072603,0.052116001,53.1,58,50.2,40.5,-0.005198831,0.009580555,0.015531383,-0.007665835,0.002083819,0.002,0.006042841,0.001577354,0.001497065,-0.000448339,0.001849375,0.006437038,0.012772835,-0.003066249,0,-0.001462564,-0.09,-0.000813867,-0.003763455,-0.0043,0.016486886,-0.24,-0.22,-0.23,-0.21,-0.24,-0.27,-0.12,-0.061,-0.0262,0.014,-0.22,-0.17,0.12,1.66,2.32,3.337,4.2783,-0.005332273,-0.001487291,-0.026636049,-0.001971244,-0.008035718,0.001639327,0.001658357,-0.001755927,0.031186189,0.006439062,-0.002474908,50,-0.001465189,-5.92E-07,-0.00241903,-0.000590027,-0.001576044,-0.000858738,-0.002047467,-0.001467846,-0.002238526,-0.001492524,-0.001618344,-0.000696169,-0.002346901,-0.001570125,-0.002542012,-0.001466276,-0.003572225,-5.9
1991/3/1,0.000872594,0.001556634,0.004648933,-0.003242862,-0.001749038,-0.001285556,0.000813739,-0.000128942,0.000726483,0.000852673,0.000686351,0.000123823,-0.004000671,0.002177395,-0.010049549,-0.002374544,0.049340213,0.006646786,52.1,-0.2792,1,0.0045,-0.000254701,-0.000323165,0,0.4,-0.003750185,0.000719424,0.029875261,-0.044451763,0.108109769,0.038016944,-0.001026122,-0.004560502,-0.010787254,-0.01242252,-0.00223806,-0.003952184,0.00029163,0.000512212,-0.000811323,-0.000948097,-0.001224129,-0.000306513,0.001826975,-0.4,0,0.1,0.1,43,0.021999054,-0.008230499,-0.017391743,0.021414095,0.069753039,-0.007088637,0,-0.035559302,0.035809453,-0.052116001,49.5,53.5,50.1,42.8,0.000915267,0.016360188,0.120997134,-0.00256456,0.001139828,0.007,0.001376328,8.68E-05,0.000716764,-0.000881087,0.000922603,0.00344367,-0.002062106,-0.004198295,-2.6,0.005608023,-0.06,-0.002494816,-0.005305845,0.001,0.015274783,-0.4,-0.37,-0.43,-0.43,-0.44,-0.25,-0.11,-0.067,-0.0348,0.044,-0.25,-0.2,0.08,1.81,2.61,3.67,4.6435,-0.019249971,-0.029732013,-0.008755816,0.032263626,0.002037112,0.00080656,0.000815769,0.000876808,-0.025090107,-0.013876977,-0.005809463,47.6,0.002904854,0.006125003,0.006443831,-3.06E-05,0.004713284,0.001715266,0.000666323,0.002171512,0.003710026,0.002958567,0.000521155,-0.000441163,0.005467903,-0.001238136,-7.13E-07,0.000732333,0.000887703,-8.6
1991/4/1,0.006806656,0.004825532,0.00137161,-0.012810469,0.002057699,-0.003461624,-0.006365714,-0.008350551,-0.012421187,-0.007993547,-0.013949562,0.002715815,0.000300433,-0.000313567,0.007301229,-0.0010993,-0.057030245,0.01439159,50.6,-0.18,0,-0.0195,-0.00258464,-0.001346189,0.3,0.6,0.003750185,0.011440954,0.062051989,0.033702824,0.088947486,0.025733452,0.000100428,-0.001839019,-0.006149014,0.001507484,-0.002597711,-0.004166673,-0.00029163,0.000744567,-9.02E-05,-0.000484069,0.000249626,-0.000613309,0.000751315,0.1,0.1,-0.1,0,39.8,-0.021999054,0.152969345,0.075985907,-0.054420391,-0.14064886,0.075341242,-0.076633226,0.082476222,0.081973583,0.127339422,46.8,49.5,49.4,38.8,-0.03040117,-0.068745625,-0.223151584,-0.005663364,0.003257386,0.023,-0.000339926,0.000382712,-0.000794468,-0.001025443,0.000807892,0.006317202,0.001006527,0.003874618,-0.2,0.000988625,-0.16,0.006691398,0.006652592,-0.028,0.02909122,-0.38,-0.37,-0.49,-0.51,-0.51,-0.43,-0.33,-0.1714,-0.1945,0.054,-0.36,-0.33,-0.05,1.76,2.66,3.8786,4.829,-0.015023854,-0.034964381,-0.012341524,0.026396121,0.014493644,-0.004910661,-0.005795053,-0.001753617,-0.024147028,0.004835668,-0.00341459,48.9,-0.001465091,-0.00918664,-2.32E-05,0.001062673,-0.002364947,-0.000858735,0.001330045,-0.000740665,-0.002234594,-0.00149242,0.000526224,-0.005929397,-0.002444582,0.00292049,0.001684208,0.004379033,-0.000890073,-0.4
1991/5/1,0.001921625,-0.000544477,0.013725651,0.019184569,0.023216068,-0.006320281,-0.01019757,-0.013333178,-0.010306923,-0.044590747,0.001194303,-0.020769054,-0.001332663,-0.005703317,0.000370782,-0.006517664,-0.032987979,-0.003810964,50.4,-0.6472,-1,-0.0167,0.004349236,0.004390279,0,0.7,-0.021831751,0.004610755,0.056466612,0.034693745,0.076148063,-0.034762859,3.35E-05,-0.002742376,-0.006664576,0.004294617,-0.004562295,-0.006783068,-0.001313389,0.001290045,-0.001218329,-0.001841603,-0.000218419,-0.001688541,0.002518151,0,-0.1,0,-0.1,40.6,0.086084163,0.068519946,0.167991731,0.015538603,0.133531393,0.014967539,0.116799268,0.091515109,-0.023420274,-0.04067104,47.3,49.6,48.7,44.1,0.010724326,0.041354327,0.14533939,-0.004694073,-0.002781919,-0.032,0.00429353,0.000557782,-0.000408115,0.000453825,-0.001483941,-0.001362721,-0.000375838,-0.006334894,-4.1,0.001069209,-0.04,0.068547499,0.074371784,-0.1985,0.092914239,-0.4,-0.54,-0.27,-0.23,-0.23,0.05,-0.06,-0.1081,-0.1304,-0.086,-0.23,-0.16,0.12,2.21,3,4.1705,5.0986,0.000626174,0.013192993,-0.020355732,-0.010010534,0.009028623,-0.001638671,-0.001662493,-0.004400249,0.01490408,-0.003996006,-0.004380315,45.4,-0.002175225,0.003821755,-0.008812513,-4.30E-05,-0.004696675,0.001708669,-0.002025352,-0.002894879,-0.002219757,-0.002952032,-0.000921524,0.00631197,-0.005094935,-0.00056495,-0.003370552,-0.004383299,-0.003553189,-2.4
1991/6/1,0.004839014,0.005482256,0.000567597,0.002511708,0.005439655,0.007670139,0.009828901,0.012359012,0.009840157,0.040460177,-0.000337027,0.024150187,0.004904878,0.018968808,-0.004491913,0.009184077,0.027657863,-0.016307983,58.7,0.5762,2,0.0096,-0.001908956,-0.002694726,0.1,0.6,-0.036258654,0.043959318,0.039095014,0.028132215,0.04870214,0.003847464,-0.000747847,-0.003156284,-0.00670929,-0.011854865,-0.000534616,0,-0.001315117,4.65E-05,-0.00022578,-0.000892944,3.90E-05,0,5.35E-05,0,0,0.1,0.1,43.9,0.061024702,-0.075637414,0.085578507,0.090492828,0.055569851,0.06209822,0.015625318,0.16763888,0.023420274,0.03339828,52.7,58.3,49.3,44,0.007472126,0.001348139,-0.019533857,-0.008069883,-0.001659586,-0.006,0.001297666,0.003025495,0.000338977,0.002573177,0.002251438,0.007503903,0.011991959,0.000283396,-3.9,0.000422861,-0.11,-0.008492348,-0.005025936,0.0348,0.012844858,0.03,0.04,0.04,0.06,0.14,0.34,0.31,0.0863,0.0977,-0.076,-0.22,-0.13,0.23,2.52,3.28,4.2268,5.1663,0.019628729,0.036507551,0.01769678,-0.017397562,0.021713966,0.004911996,0.006633505,0.008798187,0.024536054,0.005009547,0.034705463,45.9,0.001443521,-0.000765402,0.003201921,0.000496543,0.003914509,-0.000858715,-0.000674038,0.001440402,0.00221484,0.001472754,0.000906212,0.000209655,0.004157461,-0.000373589,0.002525607,-0.005835703,0.007989365,2.7
1991/7/1,0.001457344,0.000609168,0.001448852,0.004015402,-0.009729504,0.008081962,0.007826469,0.00833407,0.00981561,0.021266758,0.005912934,0.007142809,0.008412843,0.011161756,0.013395182,0.009688782,-0.007332016,0.004731029,59.7,0.6071,3,0.0313,0.003315009,0.003434722,0,0.4,0.04037026,-0.052845106,0.004390098,-0.036518009,0.03856593,-0.030270598,0.000290276,-0.000677645,-0.002246471,0.001949529,-0.001427043,-0.002104104,-0.000438757,0.000777835,0.00022578,-0.000524491,0.000163812,-0.000307314,0.001390226,0,0.1,0,0,43.7,0.036910354,-0.021661497,0.034111835,0.060506258,0.026668247,-0.057466438,-0.047628049,-0.160063086,0.029648694,-0.09567521,54.6,63.3,50.3,44.3,0.042716175,0.021519448,0.075387136,-0.004615277,0.00118412,-0.004,-0.003772737,-0.004424926,-0.001139428,-0.001462639,-0.002863338,-0.012139048,-0.016128987,0.001937662,-2.7,-6.43E-05,-0.07,-0.012666986,-0.012373452,0.0479,0.006907289,-0.08,0.19,0.2,0.25,0.34,0.37,0.2,0.0618,0.0223,0.194,0.06,0.2,0.65,2.97,3.56,4.3686,5.2686,0.022156807,0.035950592,0.039612179,-0.030845489,0.008672643,-0.001638671,-0.003316753,-0.002642782,-0.029630436,0.013579852,-0.006139586,48.1,0.001434164,0.001523808,0.004810912,-0.00058425,0.001558832,0.002547031,0.001326667,0.000713468,0.00073067,0.001466263,-0.000388505,-0.002568277,0.001339518,-0.000588337,0.001675023,0.011669818,-0.002672532,8.5
1991/8/1,0.003416421,0.002331712,0.000534256,0.006642093,0.003142297,0.007229009,0.007771741,0.00786277,0.009419908,0.019427548,0.005980673,0.010947545,0.006529019,0.00576818,0.001824095,0.005513371,0.03603943,0.006997053,57.8,0.267,-3,-0.0286,0.002384073,0.002372996,0,0.3,-0.034589018,0.007114936,-0.020867023,-0.032088315,-0.011928571,-0.015485997,0.001483556,0.00018075,-0.006284768,-0.003902867,0.001486459,0.00070186,0.002629658,0.001773985,0.000541663,-0.00212019,0.001504258,0.00138217,0.001281572,0.7,0.3,0.2,0.2,45,-0.16565323,-0.10779657,-0.324953467,-0.103678429,-0.144873669,-0.02621873,-0.041499731,-0.086668383,-0.045985113,0.073534084,52.6,59.1,47.4,43.2,0.014644551,0.020031204,0.025102664,-0.002816002,0.001944666,-0.007,-0.004801911,-0.002379433,0.001076175,-0.003838901,0.001257005,0.001745233,0.002072554,0.000807145,-2.2,-0.004493395,-0.12,0.000103587,-0.000668464,-0.0004,0.023065111,-0.25,-0.26,-0.29,-0.31,-0.33,-0.17,-0.06,-0.0205,-0.0396,0.184,0.02,0.14,0.57,3.05,3.75,4.5981,5.479,-0.004613387,0.006603299,0.005105116,0.018848966,-0.004537442,-6.67E-07,0.000827472,0.000876038,0.025575878,0.005648545,-0.009187627,51.1,-0.001446613,-0.006867619,0.000780495,-0.000573325,-0.002345275,-0.001710064,-1.11E-05,-8.25E-06,-8.65E-06,-0.000740409,-2.99E-06,0.002627229,-0.002187187,0.000338569,-0.001683483,-0.005835702,-7.01E-06,0.2
1991/9/1,0.004272242,0.004260736,0.004982095,-0.008737793,0.002981976,0.003501355,0.005794687,0.006208731,0.006357493,0.030593978,-0.002108183,0.009696856,0.000526549,0.009655119,-0.005210607,0.005903807,-0.021546913,-0.009059922,61.2,0.2866,2,-0.0013,-0.000430741,-0.000164971,0.2,0.4,0.036053361,-0.011766939,0.095600582,0.056352937,0.125499221,-0.021269771,0.001247605,0.000135541,-0.004861458,0.000434405,0.000237628,0.000200441,0.000291758,0.001423867,-0.000722282,-0.002261298,-0.000155777,0.001686729,0.000746826,0.1,-0.2,0,0,49.5,0.099520017,0.00809721,0.232383432,0.051188247,0.097726891,0.001895735,0.057629113,0.059898142,-0.014218249,-0.053652713,55.7,60.9,50,47,0.001503943,-0.015423061,0.012603604,-0.004865154,-0.00211058,0.01,-0.000372134,0.000881011,0.000329643,-0.001726163,-0.000839158,-0.009766215,-0.011220227,0.000650232,-1.8,0.003654472,-0.09,0.018019483,0.012688212,-0.054,0.037704245,0.09,-0.16,-0.12,-0.12,-0.11,-0.09,-0.09,-0.0486,-0.0795,-0.066,-0.19,-0.07,0.37,2.87,3.57,4.4595,5.3095,-0.011932592,-0.019069712,-0.020961004,0.029670442,0.009805233,0.002443327,0.003299649,0.00174518,0.011932337,-0.005101935,-0.00330101,55,-4.63E-06,0.011442559,-0.00240283,-0.001622835,0.001555813,-0.000851404,-0.000671699,-8.20E-06,-0.000739861,-4.82E-06,-0.001233941,-9.25E-05,0.000974593,-0.002319119,-2.80E-06,-0.00072648,-6.97E-06,0.7
1991/10/1,0.001848056,0.001796523,0.002702638,0.010486192,0.001525226,9.05E-05,-0.003463425,-0.003805781,-0.006051767,-0.012800644,-0.003688389,0.002646769,0.004701076,0.003172734,0.010334334,0.00285284,-0.038263743,-0.004583672,57.6,0.0308,0,-0.0191,0.000371631,-0.000347397,0.2,0.4,0.029129673,0.007504055,0.087253314,0.096554735,0.080352833,0.012004946,0.000567591,-0.00176347,-0.011436165,-0.00457069,-0.000594177,-0.001403931,0.00058326,0.001144568,0.000270917,-0.001269345,0.000700804,0.001224927,0.000479808,-0.2,-0.1,-0.1,-0.1,46.6,-0.058516056,-0.075349437,-0.080042708,-0.08104121,0.006872879,0.000946522,-0.024292693,-0.064021859,0.042062275,0.007843177,53.6,59.8,50.8,43.1,0.013128123,0.023170047,-0.027153891,-0.003230202,0.004018419,-0.01,-0.003294362,-0.001147977,-0.00076186,-0.003395961,-0.002206524,-0.007336016,-0.007585907,-8.91E-06,-1.8,-0.002723743,-0.06,-0.01589267,-0.018018876,0.0476,-0.001929374,-0.06,0.04,0.03,0.02,-0.02,-0.21,-0.13,-0.0581,-0.0813,0.034,-0.1,0.01,0.41,2.72,3.5,4.4614,5.2882,-0.018377397,-0.045073995,-0.030513605,0.024888039,-0.00258862,0.000800108,-1.70E-05,0.001726927,-0.009300488,-0.002441465,0.008997339,53.9,0.000709419,-0.003070206,0.001577854,0.000509591,0.001544946,-2.86E-06,-6.99E-06,0.000703339,0.000724845,0.000723795,0.000524596,-0.003992565,0.003195035,0.000279159,0.001663875,0.007956642,-0.000882978,-0.5
1991/11/1,7.21E-05,-0.000352334,0.003566598,0.013303294,0.003968631,0.008518383,0.009659749,0.010615986,0.013098812,0.025741238,0.008661014,0.007382364,0.007037374,0.009599057,0.000338843,0.008627627,0.004702754,0.003816378,57.4,0.4857,-2,-0.0082,0.002479633,0.002654523,-0.1,-0.1,-0.023002739,0.008154628,-0.039071709,-0.076215051,-0.012166739,0.064240147,0.000166877,-0.00095085,-0.00296199,-0.003058775,-0.000297221,-0.001807955,0.00189325,0.001050924,-0.00221464,-0.003425499,-0.002041485,-0.000765404,0.002927169,0,0,0,0,45.5,-0.005253953,0.067252227,-0.021978907,0.021414095,-0.063625696,0.029825137,0.05579136,0.040491361,0.00911168,0.042071214,53.9,59.5,52.5,46.9,-0.00233111,-0.023761225,-0.016977335,-0.011314402,0.002047151,-0.016,0.005502079,0.001589116,0.004997467,-0.003351347,0.005309475,0.011134246,0.011635076,-0.001845509,-2.9,0.005742161,-0.04,0.016463605,0.010742889,-0.0437,0.028274483,-0.51,-0.48,-0.45,-0.49,-0.57,-0.64,-0.42,-0.1546,-0.2114,0.064,-0.04,0.03,0.35,2.59,3.59,4.8168,5.5868,-0.02603275,-0.065465266,-0.007597377,0.033187948,-0.003014573,-0.004870796,-0.004110158,-0.00435806,-0.01287784,-0.010141694,-9.55E-05,56.2,-8.15E-06,0.000739537,-1.56E-05,0.000502264,-0.002332498,-2.85E-06,0.000650294,-0.000721615,-8.51E-06,-0.000734968,0.001543523,0.003526975,-0.002325272,0.002749491,-0.003336117,-0.015187332,0.000871436,-3.1
1991/12/1,0.004719773,0.004804522,0.002655885,-0.016033768,0.002306449,-0.004846108,-0.000466423,-0.000510289,0.001039994,-0.006773882,0.003783914,-0.004068852,-0.010558556,-0.003915514,-0.013733393,-0.004154794,0.013322303,-0.049096148,56.8,-0.5426,2,0.0244,0.000951423,0.001030415,-0.1,-0.1,-0.000581903,0.002820876,-0.00973176,0.010681009,-0.02430427,-0.103174505,0.000833968,-0.001359928,-0.006447902,0.00240411,-0.002202185,-0.00160982,-0.003060112,0.00197183,-0.00036204,-0.001648417,-0.000436889,0.002141656,0.00350133,0.1,0,0,0,47.3,0.073606153,-0.102654154,0.185403223,0.012631747,0.129875081,-0.012939182,-0.039530839,0.00790518,-0.036955707,0.018553408,53.4,58.8,50.3,45.8,-0.012965428,-0.012363962,-0.044163328,-0.008390137,0.002317244,0.026,0.001351556,0.001324086,-0.000462439,9.13E-05,0.001220509,0.004650863,0.00653372,0.001821997,-1.8,-0.000360002,-0.06,0.00690369,0.007606061,-0.0149,0.014051889,0.05,-0.06,-0.08,-0.07,-0.13,-0.24,-0.25,-0.1168,-0.1839,-0.046,-0.17,-0.09,0.17,2.3,3.29,4.65,5.3529,-0.008544322,-0.028961094,0.002776568,0.013312465,-0.001426713,0.001621403,0,-0.001736865,-0.008897735,-0.005957156,-9.37E-05,53.7,-0.00071808,-0.0075506,-0.003160181,-0.000549584,0.00076951,-2.84E-06,-0.000665886,-0.000715512,-8.46E-06,0.000720147,-0.002118738,-0.00053277,-0.000307641,-0.003102078,0.002494804,0.011575374,-0.000879097,1.9
