Date,'D_log(DIV)','D_log(P)','D_DIVreinvested','D_Preinvested','d-p','R15-R11','CP factor','Mkt-RF','SMB','HML','UMD','Agric','Food','Beer','Smoke','Toys','Fun','Books','Hshld','Clths','MedEq','Drugs','Chems','Rubbr','Txtls','BldMt','Cnstr','Steel','Mach','ElcEq','Autos','Aero','Ships','Mines','Coal','Oil','Util','Telcm','PerSv','BusSv','Hardw','Chips','LabEq','Paper','Boxes','Trans','Whlsl','Rtail','Meals','Banks','Insur','RlEst','Fin','Other','ports_2','ports_4','ports_5','ports_6','ports_7','ports_8','ports_9','ports_high','ports_low','port2_2','port2_3','port2_4','port2_5','port2_6','port2_7','port2_8','port2_9','port2_high','port2_low','port3_2','port3_3','port3_4','port3_5','port3_6','port3_7','port3_8','port3_9','port3_high','port3_low','port4_2','port4_3','port4_4','port4_5','port4_6','port4_7','port4_8','port4_9','port4_high','port4_low','port5_2','port5_3','port5_4','port5_5','port5_6','port5_7','port5_8','port5_9','port5_high','port5_low','port6_2','port6_3','port6_4','port6_5','port6_6','port6_7','port6_8','port6_9','port6_high','port6_low','port7_2','port7_3','port7_4','port7_5','port7_6','port7_7','port7_8','port7_9','port7_low','port8_2','port8_3','port8_4','port8_5','port8_6','port8_7','port8_8','port8_9','port8_high','port8_low','port9_2','port9_3','port9_4','port9_5','port9_6','port9_7','port9_8','port9_high','port9_low','portl_2','portl_3','portl_4','portl_5','portl_6','portl_7'
1986/11/1,-0.046354495,0.041475861,-0.04413676,0.043297009,-4.721043065,42.09303194,2.3622935,45.3328372,-7.704681364,8.489896406,8.489896406,-41.01294216,22.821607,96.45733434,106.4918518,51.32651021,80.18060764,104.5136482,59.11948956,58.43390585,24.11604204,77.37122302,68.33673653,59.4621346,52.24596242,89.3494931,42.67221048,212.2682002,135.2441879,55.22932597,75.34438572,131.055702,60.9458002,176.5512779,64.70381039,38.61207803,-20.20922064,68.22337391,24.93904702,35.00445276,-0.720216086,65.2721806,22.58610509,55.22932597,51.67138735,49.13998359,55.00009961,79.16998671,37.79840047,-0.840294137,11.70274973,87.56593495,37.10052316,111.9698126,14.78849963,26.70073072,19.52036696,35.82002636,56.71823096,33.13820044,36.98417081,54.88547001,22.23276554,15.61792449,6.462566732,31.61973039,-6.376913789,51.67138735,5.507342801,37.91467391,96.12509309,71.50654969,37.10052316,48.56391906,40.58585817,5.865640887,45.91045454,37.10052316,35.70354978,64.81750597,41.39764849,33.95504299,4.551357886,50.17620338,14.43285626,21.29001777,32.55440087,54.54151548,40.00567153,35.70354978,73.76558651,100.8784501,28.57701372,35.70354978,24.46882758,66.0674469,59.80468182,13.6026116,63.45244752,43.82972962,102.4220005,62.76933555,12.53430943,41.16576443,92.90867636,28.34263872,49.48548962,83.99084618,47.87227639,-7.583914494,21.40790175,135.1369732,53.62382115,46.02594465,80.96605814,13.24661654,46.48779398,17.51160276,0.959616205,73.42700197,42.78801265,-57.01317921,75.00624642,66.29456907,48.3334158,91.24162353,46.83406436,37.21686424,88.12358169,30.68433133,57.51918451,76.24562496,74.4424691,44.87054306,51.90125039,87.1196309,38.84445604,79.05764294,40.70186184,-43.37453596,73.65273561,65.2721806,70.14908349,4.073079682,106.1623776,42.90380365,13.72125315
1986/12/1,0.156395385,0.03329937,0.158849942,0.03647271,-4.597947051,0.119994,2.272492593,41.51357372,-9.033919705,-11.09109764,-11.09109764,28.45983194,27.63923893,25.17408766,205.0070636,101.9811887,45.91045454,-6.980262386,64.362659,12.17799726,59.34793046,28.10821793,29.63113511,53.39428786,-20.94167234,30.56735517,-1.801351352,-52.99307494,15.14403763,55.68764738,56.71823096,12.29677974,10.5138068,-82.83430369,63.22478673,20.93629632,43.5983151,60.26125939,67.99661654,44.40807075,88.68096941,67.31608722,78.94528865,74.21688399,77.70869666,-0.120006,28.92849041,37.33319403,24.35124392,55.00009961,101.0990789,31.26904118,60.26125939,23.52783557,3.235633857,34.77132988,31.26904118,10.63275412,17.98455577,72.97540728,5.268417962,-0.480096026,9.085518596,41.97716267,27.05275732,36.98417081,58.66247728,36.86780717,29.98230323,6.343205315,23.29247222,8.847305195,38.96062817,43.25110962,32.55440087,45.44838291,33.60503569,55.45850856,23.41015967,37.33319403,35.00445276,65.49945332,27.52196554,32.43760686,52.0161654,36.51864854,52.93508954,46.25689153,33.02146324,37.56581979,26.46598894,65.2721806,61.40194389,52.70542447,44.63932919,66.0674469,44.17676775,65.49945332,46.718652,91.13040429,40.23777985,-3.725777944,24.46882758,42.4405726,30.68433133,33.37164077,31.152122,49.71577172,29.04562644,37.44951255,44.17676775,-30.50445282,67.42953558,40.23777985,27.75650087,94.12971157,49.25516332,45.3328372,76.47082906,45.44838291,26.23120122,89.57225159,41.0498056,29.16275103,59.4621346,21.05421506,48.44867297,13.95850108,37.21686424,48.56391906,11.22731391,67.20262814,29.51405623,18.57548502,41.62948775,36.63504604,61.17389372,48.10286825,34.0716894,13.24661654,38.49587216,77.93362637,79.84382856,66.18101336,60.26125939,5.029445542,63.22478673
1987/1/1,-0.084928028,-0.023111014,-0.082185059,-0.020992815,-4.659764064,18.45732245,3.211505513,-31.48957345,7.893978432,3.474963734,3.474963734,-1.320726533,-45.49148769,9.442750054,3.833869076,-24.12080605,-26.57203762,-35.93265165,-12.4240945,-102.2773732,-54.75021363,-26.08139058,-4.809625677,-11.81800327,-15.09453865,2.15805833,-31.48957345,46.83406436,45.79495331,26.34860082,-87.60107146,-29.64313517,-8.308698087,60.71766332,-73.61235629,-47.11285674,-28.04518359,39.07678905,-51.86484295,14.31428504,-78.21447123,22.23276554,37.10052316,14.55141576,19.04801899,-24.12080605,-42.75261317,-88.63421832,-51.48900121,-59.40650388,-26.57203762,12.05920302,-17.40562344,-50.36218179,-16.18870822,114.2631199,3.714245889,-14.12278032,-14.48709748,24.23364874,6.820579762,-10.72780988,-36.05630562,-29.7661427,-20.5753906,-10.84889358,-30.87377829,-7.946251571,-40.8887764,5.985049813,-12.54534948,-43.25012562,-22.53018639,-32.10568477,-30.25829897,-45.86545538,-11.57565246,-13.63719609,5.507342801,-31.48957345,-30.87377829,-45.36685768,-13.63719609,-54.87582205,-30.01219561,-17.77093878,-30.87377829,19.99252907,-4.930113653,-17.89273528,-9.880565913,-46.73850017,-57.13902473,-13.030492,-31.48957345,-46.11483194,-10.72780988,0.839706137,-31.24321746,-41.26131223,2.27783674,5.865640887,-44.24576973,-36.92224041,24.35124392,-53.87132267,-50.36218179,-31.85920228,-45.24224062,7.774759317,-64.46073901,0.59985005,-21.43022196,-19.72116776,-30.62754868,-31.73598002,-23.3864119,-42.13101254,13.48395831,-0.360054011,38.72827266,-100.5797833,-7.221686791,0.719784086,3.953480339,-12.66661673,-41.26131223,-32.72211259,-64.20752103,-21.18592229,-6.376913789,-54.12236869,-6.015050188,-46.73850017,-39.77186231,-32.3522179,6.581916277,-9.275757674,-47.73704401,-25.59094406,-49.48649762,-1.56101488,-0.60015005,-97.19179105,16.80182356,-6.738886543,-15.459151
1987/2/1,-0.033312594,-0.257921349,-0.031131924,-0.255360746,-4.43515531,63.79385774,4.185175975,-317.3838178,-104.8937484,49.60063619,49.60063619,-407.7813922,-234.9259254,-240.0450751,-294.9272032,-507.9272721,-460.8553689,-307.2650577,-293.0874175,-442.8441018,-276.2017995,-254.3476343,-393.5383988,-436.4394707,-473.9644452,-390.8761681,-448.9341605,-438.6858533,-451.7285149,-464.3842642,-396.0396156,-432.8195584,-466.6836238,-492.2717103,-430.7559293,-242.0988654,-86.18194535,-157.0875238,-398.0443495,-388.8833639,-326.4854699,-390.8761681,-430.2405761,-363.923515,-399.5501008,-395.3721145,-405.4238276,-415.8998164,-328.8506241,-303.7049132,-221.2844676,-306.645143,-311.4578798,-366.3636975,-436.0942463,-440.4167061,-397.3757326,-394.0382253,-414.8820047,-395.2052973,-382.2644833,-368.1563236,-560.170486,-450.15589,-444.4071674,-432.9916878,-437.9942107,-395.0385032,-393.0387805,-425.7834281,-456.1077621,-441.2830696,-509.2105967,-492.452583,-441.803188,-521.9344961,-427.1530958,-375.1896702,-329.48212,-320.5145266,-356.1481098,-418.4481291,-479.3200031,-416.5788375,-437.3029664,-434.3696124,-372.7314925,-395.8727055,-400.3874464,-347.1400246,-412.5104624,-434.8867424,-410.8193686,-485.0590664,-466.1526112,-471.2956028,-338.3581345,-345.5385296,-290.0273623,-356.9557012,-390.0454308,-326.170468,-398.2115619,-414.7124533,-408.7931967,-315.0411347,-339.1538378,-320.9848382,-350.9923553,-228.8116334,-279.5296726,-411.8337389,-356.7941394,-363.923515,-404.9192373,-440.4167061,-453.128136,-341.5441181,-308.0404018,-232.4473388,-355.9866567,-362.9488296,-360.6776379,-424.928179,-371.4225205,-352.2792187,-298.9231086,-271.5281332,-163.1211327,-287.737431,-328.692802,-333.9119206,-295.0806461,-357.1172847,-324.7539815,-338.3581345,-266.5728612,-342.3419374,-186.7220785,-226.3456307,-247.9862806,-326.6430019,-312.0802865,-270.7760178,-281.9557537,-307.8852929,-137.81981
1987/3/1,0.149020022,-0.079598556,0.151540126,-0.075017771,-4.206536731,58.3196038,3.113971637,-97.06167449,30.91824946,38.14718699,38.14718699,-37.29354669,-101.1018629,-59.15435007,-103.3232389,-144.5689842,-77.31823219,-98.75429127,-129.9043025,-158.8670257,-88.1175337,-127.3663153,-69.53635195,-69.40919963,-63.82779422,-52.99307494,-121.7750027,30.21635824,-20.69747209,-82.19159573,-74.12283168,-117.5323732,-84.76449552,-4.448234318,-32.9687724,-135.1307333,-30.62754868,-111.7231419,-141.8647577,-96.02124958,-120.9783663,-136.0712248,-115.9452463,-33.7090562,-35.68538192,-105.024717,-55.50406142,-117.6647286,-82.5771792,-98.75429127,-107.2533734,-107.3845998,-75.14443438,-126.8326855,-98.88459151,-19.23331329,-66.48840873,-61.29934828,-58.14626432,-81.80613612,-32.228945,-63.70124531,-102.5387542,-124.0350156,-97.06167449,-63.44818753,-56.76152774,-58.52419724,-82.5771792,-20.33126488,-21.91897057,-42.62826728,-105.6797746,-55.50406142,-64.71401043,-122.5721684,-72.08223176,-26.94015461,-28.5366344,-12.4240945,47.18023485,-48.11171228,-112.3818673,-46.73850017,-2.282168748,-65.98117,-45.36685768,-42.25530691,-57.76845039,-61.17306572,-72.97456728,-46.61374059,-123.369864,-64.58736804,-29.52014024,-57.13902473,-29.64313517,-27.18562868,-44.24576973,-44.24576973,-55.2527262,-56.00688984,-101.1018629,-63.44818753,-4.930113653,-44.74390174,-30.01219561,-47.73704401,-48.73641946,-14.00136584,-71.31790052,-22.53018639,-44.12126903,-27.92235233,-91.09151292,-50.48733171,-113.568485,-53.87132267,-91.09151292,-36.05630562,-35.68538192,-179.1748838,-94.46230165,-74.76123144,-68.13841692,-103.3232389,-55.00144361,-31.48957345,-68.77364006,-34.82033888,-17.64915465,-90.18560832,-126.1659817,-71.44525526,-78.08639609,-71.57262351,-66.74210852,-87.60107146,-29.64313517,-97.58222541,-137.1469757,-112.3818673,-119.5192383,-112.3818673,-141.0546766,-89.28038709,-118.4591675
1987/4/1,-0.102065951,0.065051515,-0.098754391,0.067964209,-4.373654196,6.104446858,1.755269444,79.16998671,2.038267963,-54.37346725,-54.37346725,78.2709419,88.12358169,144.428996,50.98153393,187.994172,131.4859637,99.33291175,82.75944536,90.35158084,74.78076728,60.9458002,163.7425478,165.9391054,156.0754612,101.4299461,78.38335934,120.3572656,131.7010368,153.3328439,107.479732,63.45244752,149.6309327,118.0755862,120.2487125,76.35823229,6.701253953,46.25689153,194.8487028,143.1516074,99.33291175,155.0213501,226.8586531,119.0539801,126.5286149,82.53541847,120.1401496,87.67748503,92.79761152,57.74793022,32.43760686,33.83838523,43.5983151,159.6525285,39.19293869,26.46598894,50.86651979,27.40468068,20.46450548,73.76558651,46.94946562,23.41015967,82.98343043,73.87842679,43.94542015,125.0157827,92.79761152,100.1059298,46.94946562,82.31134976,54.19746235,41.0498056,105.7229379,126.9605027,123.8257894,111.6418392,117.858057,71.9586974,41.74539058,29.27986419,25.76148794,13.48395831,142.0860773,151.4304303,121.3338016,106.6016564,92.68653641,75.79508995,102.8626505,74.21688399,88.68096941,85.22098468,182.3379075,110.3290484,93.46384639,143.896916,98.11716216,48.10286825,52.13106941,30.91824946,69.58301904,85.6679953,144.0033509,112.8439703,139.4181051,74.55524576,79.73154786,69.4697741,75.68242976,27.87375134,53.62382115,100.3267006,156.6021697,109.5625901,144.7481308,129.9793722,113.9357728,121.8759785,97.121541,20.818366,59.23371545,187.686335,128.5786986,126.3126128,95.79275983,126.6366015,77.14618786,61.51595273,9.323684717,43.5983151,40.00567153,157.9705309,98.33829918,92.79761152,85.55625826,106.9310101,112.406971,67.20262814,27.17007658,-24.97816766,70.14908349,106.8212356,106.2722124,65.84028173,87.34280367,79.95609876,34.42156063
1987/5/1,-0.078578267,0.042147196,-0.076322267,0.043902046,-4.49437966,8.013185704,1.918480829,49.60063619,-7.825460388,60.37537665,60.37537665,38.72827266,48.56391906,-3.725777944,35.12099722,-75.52775973,23.76315276,22.35055695,12.41555046,95.46033451,65.15852809,80.06835845,-28.04518359,25.0565731,14.55141576,41.0498056,79.73154786,-41.26131223,28.45983194,-2.402403205,84.99741691,163.0094675,86.44986344,-49.23641947,0.59985005,100.6577808,111.7511736,114.1540141,35.70354978,1.079514291,-36.05630562,-13.87996365,-15.459151,-30.25829897,-48.73641946,48.90959097,39.30907709,83.87895286,56.48928886,130.7329044,96.34659747,33.83838523,93.57484958,-7.583914494,69.12997514,89.57225159,51.09653704,96.90017962,45.91045454,77.59621599,45.3328372,109.124394,41.74539058,50.06111202,89.23809835,63.79385774,26.8180844,30.56735517,46.48779398,60.9458002,43.01958347,84.99741691,4.192667105,-13.63719609,42.4405726,51.09653704,53.50905999,89.23809835,50.75149463,87.1196309,71.05423156,77.37122302,32.6711835,39.42520425,14.66996355,29.27986419,49.48548962,50.63645844,37.10052316,15.26252689,101.3196672,65.61307355,-18.86755256,-4.689149797,-1.801351352,39.19293869,47.18023485,65.04486482,102.8626505,97.78538022,72.18470738,81.07822339,24.93904702,53.39428786,33.4883439,83.43127518,29.86525861,56.71823096,78.49576626,95.46033451,137.0653729,40.46984328,-20.69747209,25.64403088,84.88561741,43.13535213,2.87654952,48.44867297,34.88789698,71.61960259,88.23507995,-26.8174364,21.87932191,25.40908228,51.09653704,64.93119078,62.54154511,58.548197,126.7445782,74.78076728,75.23168321,-4.689149797,60.60357861,88.56951257,108.1378673,90.46287229,42.09303194,67.08915833,112.1884117,111.5324948,36.63504604,18.22096239,-14.36564614,-4.809625677,103.3031387,4.670897658,118.293076
1987/6/1,0.252012081,0.04497241,0.25573203,0.050403148,-4.287339988,18.81177526,1.601647585,55.68764738,39.42520425,-19.96516938,-19.96516938,15.85479777,63.56626172,65.04486482,71.39348614,118.1843361,118.945309,75.34438572,34.88789698,132.9906661,80.29284634,45.3328372,94.68431711,80.96605814,247.0503717,136.9583209,163.1142207,109.343512,125.2320184,87.56593495,88.90385202,59.4621346,47.87227639,88.90385202,101.6504735,40.8178543,-17.28387637,14.78849963,74.4424691,78.94528865,78.83292383,90.90793488,110.7668049,128.147393,39.77351831,100.2163203,95.12781707,135.2441879,81.97516822,39.30907709,6.939893707,56.03127359,50.75149463,30.09933644,63.22478673,96.67877741,83.09540728,75.34438572,49.94600963,100.3267006,96.23585039,69.12997514,60.71766332,89.23809835,99.11195796,78.7205485,98.78045099,86.44986344,101.2093781,90.90793488,97.45350651,94.01875969,58.20529087,107.8088448,108.6860378,133.6349614,89.01527781,106.4918518,101.3196672,100.7681205,96.34659747,27.52196554,103.5233222,113.499171,163.1142207,131.7010368,94.68431711,116.8786872,83.54321026,87.00802894,134.0642995,81.63889247,98.22773576,116.9875455,117.3140613,100.5474309,73.31411923,64.47638691,87.34280367,91.13040429,49.71577172,38.14718699,97.121541,96.56806098,99.00146581,67.31608722,83.76704909,105.9426778,95.3495056,50.17620338,67.76981631,99.00146581,90.01764457,107.2602734,104.8435754,130.9481124,93.90779756,71.9586974,68.45008844,57.86228672,62.88321455,94.01875969,100.9887696,136.1015604,63.45244752,104.623634,30.09933644,84.55015638,14.907024,89.68361534,87.90055409,69.58301904,90.57415341,79.05764294,82.0872392,56.94712939,44.40807075,25.99636756,10.63275412,8.609044498,46.48779398,49.02479281,39.88960054,70.48859403,51.32651021,62.19977837,12.29677974
1987/7/1,-0.096830025,-0.019461146,-0.093127359,-0.01673729,-4.364708867,12.29677974,1.82056505,-27.55393396,71.50654969,9.085518596,9.085518596,56.48928886,-12.06040302,8.489896406,-41.88246241,-23.0193833,-49.23641947,-59.15435007,-75.91120757,-5.653295676,-25.83614226,-48.48649756,-24.12080605,28.22543405,102.4220005,18.33914824,-7.704681364,-42.75261317,54.08275604,-51.48900121,10.75168965,-5.653295676,39.42520425,137.3864718,60.03299232,29.16275103,-38.65598684,-48.48649756,-21.79676475,-4.568686012,-96.93157203,-17.64915465,5.268417962,-46.36426034,-11.212218,43.94542015,27.75650087,-15.21606379,-18.86755256,-49.23641947,-37.78880051,55.34392274,-23.99837581,-16.67532623,68.22337391,84.43831519,65.15852809,58.09096705,88.56951257,52.24596242,47.87227639,72.52364256,37.10052316,41.97716267,51.55643932,115.7895602,47.98757786,86.56151731,69.92268975,44.63932919,57.86228672,53.96803877,16.92014925,49.94600963,77.14618786,10.87061339,49.13998359,41.97716267,58.66247728,29.27986419,90.01764457,45.3328372,10.87061339,56.1457938,55.68764738,140.3792586,81.19037817,9.561803579,40.00567153,17.62985849,10.5138068,76.35823229,39.30907709,81.63889247,38.96062817,23.52783557,12.29677974,0,8.251564727,24.70396033,20.58247058,-35.06743041,6.104446858,27.75650087,28.57701372,-34.07936943,-19.96516938,76.35823229,-7.100968517,-20.08718881,23.05706271,3.115951017,-11.33335059,-11.93919702,30.56735517,15.14403763,-21.79676475,46.94946562,-2.161946336,15.73636697,18.22096239,24.35124392,-24.73314468,15.73636697,-7.583914494,11.34619052,-29.7661427,5.148937701,-21.91897057,100.1059298,45.5639175,-30.13524098,-23.99837581,16.92014925,-42.75261317,-32.59880169,-59.40650388,10.87061339,-42.25530691,-22.16341954,-45.86545538,-80.00895992,-43.99678125,-86.82679463,-70.8086167,-9.033919705,-44.99304531
1987/8/1,-0.075350012,0.009146047,-0.073029901,0.010931038,-4.449204926,33.60503569,2.38531838,6.701253953,11.46505537,20.11054058,20.11054058,-55.50406142,10.87061339,-28.04518359,-0.720216086,48.79437806,25.8789335,-8.067054913,2.756830858,-1.801351352,-39.15180339,-24.73314468,21.05421506,21.87932191,0.119994,18.45732245,4.790425523,66.52164827,27.40468068,15.97321687,43.36685594,17.27505634,59.23371545,31.26904118,70.03589196,52.8202625,-3.485055777,8.72818076,-45.61613064,-6.618216826,45.91045454,25.52656233,0.959616205,16.44677647,15.85479777,-20.08718881,9.7998752,24.11604204,4.431806205,4.312242612,-18.38004493,62.42763368,-5.532735069,-25.95876015,26.8180844,13.00922781,26.70073072,19.6384249,-14.48709748,21.05421506,23.17477324,40.1217313,13.24661654,25.40908228,15.97321687,3.474963734,22.58610509,47.41095971,18.81177526,21.99714802,65.04486482,59.00525281,21.40790175,41.39764849,29.86525861,31.97031714,21.76148423,43.01958347,-11.33335059,65.49945332,-8.308698087,50.98153393,30.56735517,9.680845293,117.5316892,33.37164077,28.57701372,51.21152914,20.818366,-7.221686791,20.93629632,52.8202625,-11.93919702,16.92014925,-10.84889358,14.907024,32.08715663,1.319274532,28.69418406,25.64403088,11.22731391,5.029445542,15.49947032,-46.11483194,-5.773868397,13.83988298,31.73660402,18.33914824,-2.763178875,-14.85152528,-3.485055777,37.21686424,-15.58071307,11.82157926,17.98455577,14.55141576,-31.24321746,25.40908228,-28.7824353,-16.06708454,32.32080149,-60.66806834,26.9354266,-7.100968517,10.27587679,16.21002003,24.46882758,-13.63719609,11.58390843,-13.27313683,18.81177526,-17.52738287,1.1994004,10.39484769,6.104446858,22.58610509,16.92014925,21.17212221,0.719784086,-15.33760124,-20.08718881,1.1994004,-18.50190327,43.82972962,-4.568686012,47.75696385,41.97716267
1987/9/1,0.201589886,-0.003866465,0.204384742,0.0004479,-4.243748574,31.38594897,2.036781673,-3.485055777,-32.228945,27.05275732,27.05275732,-13.75857373,5.148937701,-28.90535463,-46.98805824,8.489896406,-17.52738287,11.22731391,21.99714802,-24.97816766,15.14403763,-8.067054913,-25.34579595,-13.39447765,29.16275103,-17.52738287,-9.154832597,-7.221686791,-5.653295676,-13.27313683,15.97321687,28.92849041,-6.497559242,-17.04041928,0,-6.376913789,42.20889001,27.75650087,-57.89437515,-25.95876015,-8.913018995,-11.09109764,-64.96733532,-24.12080605,23.76315276,-18.74565708,-22.04118883,-16.55365323,-2.161946336,37.68211577,24.70396033,5.029445542,16.09162429,-29.2741882,-27.43115298,-22.77475992,-36.6747667,0.959616205,-31.12005843,-21.67457138,-10.9699895,-12.66661673,-57.39075538,-13.75857373,-22.04118883,-25.34579595,-20.08718881,13.72125315,-21.91897057,-15.82387417,-30.25829897,1.918465636,-56.00688984,-6.015050188,-1.681177099,-14.73003705,-69.53635195,-35.56176616,-17.40562344,-37.0459964,-29.52014024,-26.94015461,-62.5629053,-67.24966906,-47.86192044,-41.13712077,-19.59918555,-4.930113653,-11.81800327,2.637100252,7.774759317,-4.448234318,-23.0193833,-4.689149797,-22.16341954,-23.87595806,-4.448234318,-27.43115298,-26.69473074,33.72171613,22.70386182,-47.98680986,-10.6067384,-0.240024003,-28.5366344,-7.100968517,-21.91897057,-8.550389931,18.1027649,49.02479281,-8.913018995,33.02146324,-13.63719609,-29.15123108,4.670897658,-3.364712799,-28.65952856,-45.61613064,38.61207803,32.43760686,-3.725777944,-24.12080605,9.7998752,-36.17997234,12.29677974,-19.11138066,30.68433133,27.17007658,19.04801899,-7.704681364,31.85346627,-34.07936943,-23.99837581,-16.91870926,-13.87996365,-10.48567913,-14.12278032,40.46984328,33.02146324,66.63517175,15.73636697,0.119994,22.58610509,1.918465636,18.1027649,-20.819566,28.45983194
1987/10/1,-0.217806489,0.047595165,-0.213233493,0.050179675,-4.509150228,-16.55365323,1.326612081,56.1457938,25.0565731,-13.39447765,-13.39447765,145.1735119,-9.638606037,104.4036523,23.29247222,135.6729507,75.90773956,66.63517175,49.25516332,85.77972195,44.29242482,24.93904702,110.3290484,80.74169617,51.78632438,98.55939545,144.1097763,75.90773956,69.92268975,99.9955291,96.45733434,64.70381039,-10.12257459,34.30494822,2.637100252,-24.97816766,38.14718699,34.42156063,84.88561741,73.5398741,127.2843165,85.89143819,26.9354266,167.1924783,94.35158455,128.0395424,84.10272908,79.95609876,71.84567644,86.89641661,38.14718699,50.40635297,69.69625329,84.21460155,56.1457938,97.78538022,73.99125646,61.51595273,45.44838291,59.80468182,70.60174287,64.70381039,79.3946427,111.0950176,29.63113511,71.05423156,67.54297321,77.93362637,106.711451,71.16732708,68.11000058,39.77351831,99.22243994,98.66992831,103.3031387,124.2586508,90.57415341,101.4299461,73.87842679,67.88322179,117.5316892,53.96803877,82.75944536,75.23168321,106.9310101,143.6840179,77.48372478,113.7174917,57.63356281,56.71823096,112.406971,94.46250565,115.2446258,73.5398741,101.3196672,68.45008844,69.69625329,59.9188425,56.37480143,46.37234831,97.45350651,33.72171613,57.86228672,70.82800854,70.82800854,101.3196672,116.8786872,47.75696385,95.01695745,48.3334158,56.48928886,63.68006512,88.23507995,88.79241589,86.33819918,64.0214106,103.4132355,67.99661654,79.3946427,47.29560283,112.1884117,83.31932966,81.52677961,85.55625826,78.04607542,79.16998671,70.94112538,52.24596242,8.251564727,67.08915833,92.01986973,83.09540728,72.07170771,14.07710745,66.18101336,69.12997514,69.24325215,44.87054306,48.79437806,159.2322501,34.0716894,51.09653704,67.42953558,117.096394,61.51595273,57.63356281,26.8180844
1987/11/1,0.007322867,-0.009989732,0.010037591,-0.00729857,-4.491837629,-0.960384205,1.267996531,-15.09453865,-2.282168748,26.9354266,26.9354266,-38.5320647,40.35381718,-35.80901041,76.24562496,-28.7824353,1.558986878,0.119994,6.343205315,5.626787383,-1.681177099,13.83988298,-48.86139993,-14.36564614,6.820579762,-33.95591899,-6.135659264,17.51160276,-39.89591255,-46.98805824,-6.618216826,1.918465636,-62.05732282,-39.77186231,-42.75261317,41.74539058,-2.763178875,1.918465636,-54.37346725,-16.55365323,-62.18369848,-54.37346725,-76.03905075,-40.26814023,2.038267963,-32.9687724,-23.0193833,-4.207367195,-25.95876015,2.27783674,5.268417962,6.939893707,-1.440864692,-29.88916285,-22.16341954,11.34619052,-8.429537924,4.909941484,22.23276554,17.39333538,-5.171125906,-10.9699895,-13.63719609,-26.20403353,-23.26405656,4.312242612,-30.25829897,-7.221686791,-11.69682175,16.56513717,-12.54534948,-23.63116001,-20.69747209,-14.85152528,-26.20403353,3.714245889,-14.36564614,-1.320726533,26.8180844,-2.763178875,-28.65952856,-4.207367195,-52.36614844,-30.38136958,-55.37838723,-14.36564614,12.29677974,2.517357699,1.1994004,4.790425523,43.94542015,33.95504299,-56.25838308,-34.57329822,-6.497559242,6.104446858,-19.23331329,4.192667105,-3.003756262,4.551357886,-6.376913789,40.46984328,-74.88895215,-46.23953966,-54.75021363,-31.9824372,-23.14171369,-26.69473074,16.44677647,-30.38136958,-17.04041928,-5.894453233,-43.00134361,-14.36564614,-37.29354669,-47.48733014,-13.87996365,-18.62377399,-24.24324878,-33.33885721,19.99252907,-76.93433456,-18.98946042,-38.28425882,-51.36374679,39.30907709,-14.36564614,0.239976003,-12.78789623,13.12792805,-28.90535463,-58.02031313,-6.135659264,-23.3864119,-24.85564992,-4.207367195,-24.48817173,0.959616205,5.985049813,-11.09109764,10.0378996,-22.65246692,-11.212218,-7.34241721,17.51160276,7.178486013,-2.763178875
1987/12/1,0.216670983,-0.032980941,0.219488037,-0.028405647,-4.242185705,23.29247222,1.323764087,-40.39224179,0.839706137,24.58639971,24.58639971,-1.080486292,11.58390843,15.49947032,-1.801351352,-77.19025267,-36.79849717,-37.16976516,-37.16976516,39.77351831,10.5138068,-11.45449541,-49.48649762,-80.52216425,-37.29354669,-51.86484295,-52.11546951,-61.42564412,-75.01668647,-77.06228679,-80.52216425,-39.77186231,-79.11138014,-21.55239045,-62.68933421,-17.40562344,-1.440864692,-35.19099526,-47.86192044,-47.98680986,-114.6242422,-89.28038709,-50.48733171,-50.36218179,-22.65246692,-30.13524098,-35.56176616,-31.12005843,-31.73598002,-17.16214165,24.82150943,-17.77093878,-5.894453233,30.21635824,-46.36426034,-28.16802742,-6.980262386,-24.73314468,1.319274532,-3.725777944,-30.62754868,-29.15123108,-80.77884874,-38.90386951,-44.61934935,-28.7824353,-4.086951762,-15.09453865,-28.65952856,-31.36638913,-7.825460388,-33.7090562,-44.24576973,-47.73704401,-54.62461836,-36.05630562,-18.86755256,-9.033919705,19.28421621,15.02553666,-4.086951762,-69.66351774,-49.36145203,-50.8628598,-49.98681032,-46.86327272,-35.93265165,-29.02828656,-18.62377399,-42.13101254,14.43285626,-36.55104898,-55.00144361,-65.47414559,-30.75065717,-7.100968517,-49.48649762,-14.48709748,-5.171125906,13.6026116,-22.2856627,-24.85564992,-38.40815536,-45.61613064,-38.03650409,-35.06743041,-33.7090562,-13.39447765,-4.448234318,4.551357886,-31.85920228,21.64363498,-45.24224062,-52.74226504,-47.23766823,-41.63396376,-20.33126488,-0.240024003,2.756830858,-19.11138066,20.34652878,-22.89706538,-64.20752103,-24.12080605,-57.26488345,-19.84316237,6.581916277,-0.60015005,12.41555046,-3.003756262,-4.086951762,-50.61249468,-19.47721573,-59.53260066,-42.62826728,-37.66496789,-24.61065196,-7.583914494,-0.60015005,-14.12278032,-25.34579595,-40.01997562,-28.04518359,-97.19179105,-24.97816766,-31.61277041,-26.57203762
